650.0,2.433410385219999
650.5,2.4346314850183504
651.0,2.4355517851073554
651.5,2.4367690843304577
652.0,2.43775297589764
652.5,2.4384200312928686
653.0,2.4386180459239375
653.5,2.4382326419171485
654.0,2.437273304751321
654.5,2.435897460607736
655.0,2.4358493564550328
655.5,2.4361482592203956
656.0,2.4370152497240083
656.5,2.438589505335405
657.0,2.4408222536574558
657.5,2.4435112948338906
658.0,2.446422179345309
658.5,2.44935790860903
659.0,2.452170275856446
659.5,2.4547061101564505
660.0,2.456730208290169
660.5,2.4579505900837755
661.0,2.4580885441028077
661.5,2.4571469496583638
662.0,2.4555253479858634
662.5,2.454012494769554
663.0,2.453630894384635
663.5,2.4552387969849687
664.0,2.4592179106853473
664.5,2.4654348660285037
665.0,2.4734456940477165
665.5,2.483059292417238
666.0,2.4947020886165734
666.5,2.509902307660525
667.0,2.530230308065756
667.5,2.5557603990115285
668.0,2.5841979470148093
668.5,2.6118322648284713
669.0,2.6354945026177736
669.5,2.653676980842155
670.0,2.6666725954888078
670.5,2.676523891580153
671.0,2.6868939670257435
671.5,2.702620943459105
672.0,2.727855218580915
672.5,2.7631723754959587
673.0,2.803921477648178
673.5,2.842834146364773
674.0,2.8747614660064142
674.5,2.8989704609573597
675.0,2.917622013967298
675.5,2.9334939007960283
676.0,2.948538414923296
676.5,2.963465115829857
677.0,2.9779062026088443
677.5,2.9909259872949505
678.0,3.0016589265361677
678.5,3.0097618797352688
679.0,3.0155798658758983
679.5,3.02007399915653
680.0,3.0240490799680475
680.5,3.0278444070836703
681.0,3.031300844507478
681.5,3.033975663325165
682.0,3.035505583722431
682.5,3.0358237338252576
683.0,3.0351689952023633
683.5,3.033918704894875
684.0,3.0323931000418667
684.5,3.030731180266038
685.0,3.0289593836556716
685.5,3.0271137554830045
686.0,3.0253846935088586
686.5,3.0240693169281228
687.0,3.0234187304877302
687.5,3.0234099157458627
688.0,3.0236401203351315
688.5,3.023466289072258
689.0,3.022251954416915
689.5,3.0196533679509168
690.0,3.015772059064033
690.5,3.011089408734592
691.0,3.0062491680108736
691.5,3.001729842182747
692.0,2.9976708576901507
692.5,2.9938284963935815
693.0,2.989788516435861
693.5,2.985233724022013
694.0,2.98005564866774
694.5,2.9743384063693385
695.0,2.968210997339878
695.5,2.9616690411102597
696.0,2.9544839332263666
696.5,2.946313033350815
697.0,2.936858992961686
697.5,2.9260556123038546
698.0,2.9141233802029096
698.5,2.901483903141391
699.0,2.888596053827493
699.5,2.8757814944827635
700.0,2.8631371353570785
700.5,2.850495243449755
701.0,2.837503165780546
701.5,2.823733885896496
702.0,2.808755588342267
702.5,2.7922210570191526
703.0,2.7739202408545878
703.5,2.75388652039507
704.0,2.732444030058342
704.5,2.7101630883076417
705.0,2.687795929227873
705.5,2.6660080743694823
706.0,2.645170840284759
706.5,2.625107289608836
707.0,2.605204879368778
707.5,2.5846160002401835
708.0,2.5625603016526712
708.5,2.538681790075327
709.0,2.513186776824702
709.5,2.486784868581731
710.0,2.4603965655164957
710.5,2.434886986485834
711.0,2.4107747012605456
711.5,2.388160211016444
712.0,2.3668170597449616
712.5,2.346384447224591
713.0,2.326546746444914
713.5,2.307149688539113
714.0,2.2882579805067937
714.5,2.2701212449466817
715.0,2.2530733009273036
715.5,2.237473468306921
716.0,2.223619483787541
716.5,2.211677855910875
717.0,2.2015951760359007
717.5,2.1931278033267434
718.0,2.185883955105808
718.5,2.179427002381597
719.0,2.173451844273544
719.5,2.167891091246266
720.0,2.1629013012215506
720.5,2.1588023150141176
721.0,2.1558470589753194
721.5,2.1540711719504655
722.0,2.1532204749688275
722.5,2.1528352121496623
723.0,2.1524211842035235
723.5,2.1516317673794734
724.0,2.1504028563323736
724.5,2.1488805974521834
725.0,2.14730090678967
725.5,2.145769671397148
726.0,2.144135633852102
726.5,2.142005324245284
727.0,2.138895136062182
727.5,2.1344474948369325
728.0,2.1286034226356505
728.5,2.1216527405312737
729.0,2.114134488737431
729.5,2.106606017838522
730.0,2.099503919704607
730.5,2.093040635475616
731.0,2.0872205746315307
731.5,2.0819034353045787
732.0,2.0769192662086464
732.5,2.0721271438697806
733.0,2.067425072119434
733.5,2.062767300005375
734.0,2.058187564081552
734.5,2.0538509348527914
735.0,2.0501303879590456
735.5,2.047600904780072
736.0,2.0469553441557573
736.5,2.048823607005062
737.0,2.053605846595507
737.5,2.0613899819245147
738.0,2.072018491329619
738.5,2.0852613816260144
739.0,2.1010574524259
739.5,2.1196604973667306
740.0,2.141654974476843
740.5,2.167764075054282
741.0,2.198615092252458
741.5,2.234497904559462
742.0,2.2753030516584056
742.5,2.320594894330531
743.0,2.3697551747238883
743.5,2.422096872075396
744.0,2.476925639498692
744.5,2.533526240934652
745.0,2.5911096880893343
745.5,2.6487295767618213
746.0,2.705298622158762
746.5,2.759716808888962
747.0,2.811046284035198
747.5,2.85864177711432
748.0,2.9021220264285175
748.5,2.9412623423285864
749.0,2.975782801754583
749.5,3.0052449399428984
750.0,3.0290589167839395
750.5,3.0466428757814388
751.0,3.05762891138832
751.5,3.0620217074515232
752.0,3.0602150427285086
752.5,3.0528720267938216
753.0,3.0406689198619623
753.5,3.024142597930377
754.0,3.003680254069551
754.5,2.9795424950085505
755.0,2.952011087490637
755.5,2.921482969440453
756.0,2.888299989531045
756.5,2.8526425905681534
757.0,2.814431143823431
757.5,2.773392958409742
758.0,2.729081619502301
758.5,2.6811688841246997
759.0,2.6296007547176976
759.5,2.574590477225037
760.0,2.5166076560467587
760.5,2.456338036993263
761.0,2.394351508052151
761.5,2.331174525439081
762.0,2.2674088744258287
762.5,2.203858689998744
763.0,2.14143763914792
763.5,2.0810847282381477
764.0,2.0235147339993613
764.5,1.968982129570196
765.0,1.9172963127862381
765.5,1.867939755754283
766.0,1.8203479522446362
766.5,1.77420479772751
767.0,1.7295716152642409
767.5,1.6868804654165477
768.0,1.6467802894946832
768.5,1.6098747631018726
769.0,1.576550094059851
769.5,1.546876177330324
770.0,1.5206457563912124
770.5,1.4974071576715828
771.0,1.4765931813244826
771.5,1.4576488698505596
772.0,1.4400763045509697
772.5,1.423520982028657
773.0,1.4078052746830327
773.5,1.3929762494889617
774.0,1.3792445656585715
774.5,1.366914370639685
775.0,1.356317902797146
775.5,1.3476485480522622
776.0,1.3408983130975112
776.5,1.3358647009782465
777.0,1.332231201697612
777.5,1.3296594718835755
778.0,1.3278805125754334
778.5,1.3267568848127556
779.0,1.326233962077079
779.5,1.3262848087730108
780.0,1.3268316351233507
780.5,1.3277513379909571
781.0,1.328882503225169
781.5,1.3301177118921355
782.0,1.3314630299061867
782.5,1.3330787274515057
783.0,1.3351993098882793
783.5,1.3380516812904695
784.0,1.3417588902030364
784.5,1.3462673393193607
785.0,1.351351997443829
785.5,1.3566888211362411
786.0,1.3619295874065904
786.5,1.366825554896923
787.0,1.3713064389720127
787.5,1.3755094896533744
788.0,1.3797118516996933
788.5,1.3842686009178655
789.0,1.3895423597695946
789.5,1.3958293668070518
790.0,1.4032885230365282
790.5,1.4119201586124699
791.0,1.421584930031805
791.5,1.4320726225344669
792.0,1.443189653568334
792.5,1.4548601677209272
793.0,1.467177781023612
793.5,1.480394814053784
794.0,1.4948542621808643
794.5,1.5108536835382513
795.0,1.5285562989177912
795.5,1.547906395305172
796.0,1.5686482057037971
796.5,1.5904714454161695
797.0,1.613112679742581
797.5,1.6364552492594828
798.0,1.660567359880381
798.5,1.6856839514457913
799.0,1.7121182966363813
